"kx","ky","distance","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12"
0.10666666666666667,0.10666666666666667,0.1508494466531301,2.788021105208202,2.7880211052082267,3.5801307945374283,3.5801307945374945,5.305175083956043,5.305175083956248,5.910423246416283,5.9104232464163236,6.8133830557655415,6.813383055765568,7.361191639422113,7.361191639422342
0.11333333333333333,0.11333333333333333,0.16027753706895073,2.7895699168981736,2.7895699168985013,3.577024902453938,3.5770249024541316,5.307237861154654,5.307237861154695,5.912324294096835,5.912324294097016,6.809899539991642,6.809899539991771,7.344432469938687,7.344432469938737
0.12,0.12,0.16970562748477136,2.7912067120921322,2.7912067120921944,3.573757560043633,3.573757560043656,5.3094101881653115,5.309410188165387,5.9143403341547,5.91434033415483,6.806127966898148,6.806127966898351,7.327583809059222,7.327583809059248
0.12666666666666668,0.12666666666666668,0.179133717900592,2.7929303942754435,2.792930394275476,3.5703332660238987,3.5703332660239817,5.311689396284611,5.311689396284629,5.9164711486384896,5.91647114863851,6.802062588461204,6.80206258846121,7.310680386255644,7.310680386255786
0.13333333333333333,0.13333333333333333,0.18856180831641262,2.7947397868460797,2.7947397868460926,3.5667567180843025,3.5667567180844078,5.314072677797977,5.3140726777981895,5.918716457860315,5.918716457860398,6.797699185998668,6.797699185998838,7.293751734050278,7.293751734050548
0.14,0.14,0.19798989873223324,2.796633629886543,2.796633629886659,3.5630328057548932,3.5630328057551157,5.316557086898878,5.316557086899246,5.921075912699102,5.921075912699323,6.7930352207561,6.793035220756185,7.2768230870667026,7.276823087066824
0.14666666666666667,0.14666666666666667,0.20741798914805387,2.7986105766745477,2.798610576674752,3.5591666034855316,3.559166603485537,5.319139540374196,5.319139540374415,5.923549086546365,5.923549086546511,6.788069951262475,6.788069951262497,7.259916126140191,7.259916126140265
0.15333333333333332,0.15333333333333332,0.2168460795638745,2.8006691899132905,2.8006691899134055,3.5551633640030564,3.555163364003087,5.321816818041327,5.321816818041364,5.926135466886838,5.926135466886945,6.782804514510204,6.782804514510351,7.243049594619811,7.243049594619909
0.16,0.16,0.22627416997969513,2.802807937664928,2.8028079376650705,3.5510285120152325,3.5510285120153586,5.324585562919918,5.324585562920132,5.928834446490655,5.92883444649072,6.777241969364955,6.777241969365048,7.22623980978908,7.226239809789189
0.16666666666666666,0.16666666666666666,0.23570226039551576,2.8050251889743123,2.805025188974369,3.5467676383146456,3.546767638314699,5.327442281127704,5.327442281127795,5.9316453141903445,5.9316453141905106,6.771387302056582,6.771387302056614,7.209501088410809,7.209501088410931
0.17333333333333334,0.17333333333333334,0.24513035081133638,2.8073192091621566,2.8073192091622285,3.5423864943476127,3.542386494347698,5.330383341495891,5.330383341495914,5.934567245212825,5.934567245212951,6.7652473950536685,6.765247395053742,7.1928461019694945,7.192846101969654
0.18,0.18,0.25455844122715704,2.809688154768665,2.8096881547687502,3.5378909873033666,3.5378909873035016,5.333404974902449,5.333404974902528,5.937599291022695,5.937599291022711,6.758830961946335,6.758830961946384,7.176286174286047,7.176286174286081
0.18666666666666668,0.18666666666666668,0.2639865316429777,2.8121300681345103,2.8121300681347834,3.5332871757725686,3.5332871757725797,5.336503273330335,5.336503273330508,5.940740368635282,5.940740368635343,6.752148452116358,6.7521484521165105,7.159831531793524,7.159831531793548
0.19333333333333333,0.19333333333333333,0.27341462205879835,2.814642871593769,2.814642871593936,3.5285812660278246,3.52858126602802,5.339674188662087,5.339674188662132,5.9439892493408815,5.943989249340963,6.745211929854215,6.745211929854469,7.143491514827554,7.143491514827642
0.2,0.2,0.282842712474619,2.8172243612646737,2.817224361264808,3.5237796089721956,3.5237796089722746,5.342913531226709,5.342913531226733,5.947344546783302,5.947344546783449,6.73803493317254,6.738034933172621,7.127274756724837,7.127274756724931
0.20666666666666667,0.20666666666666667,0.29227080289043966,2.8198722004178274,2.819872200417839,3.518888697791988,3.518888697792071,5.346216968127234,5.346216968127394,5.9508047043194745,5.950804704319483,6.730632317845822,6.730632317845874,7.1111893362779774,7.111189336278074
0.21333333333333335,0.21333333333333335,0.3016988933062603,2.8225839124071257,2.8225839124073815,3.5139151663560955,3.513915166356216,5.349580021377374,5.349580021377442,5.954367981583826,5.954367981583935,6.723020092194224,6.723020092194295,7.095242908103967,7.095242908104113
0.22,0.22,0.311126983722081,2.8253568731454806,2.8253568731454886,3.508865788391091,3.5088657883911543,5.3529980658892935,5.352998065889393,5.958032440174539,5.958032440174694,6.715215247841753,6.715215247841762,7.0794428146812365,7.079442814681335
0.22666666666666666,0.22666666666666666,0.32055507413790163,2.8281883031117587,2.8281883031119133,3.5037474774564457,3.5037474774565687,5.356466327360344,5.35646632736038,5.961795928360398,5.961795928360562,6.707235591208786,6.707235591208793,7.063796183180071,7.063796183180187
0.23333333333333334,0.23333333333333334,0.3299831645537223,2.8310752588820707,2.831075258882123,3.498567287743408,3.498567287743583,5.359979880112168,5.359979880112298,5.965656064715578,5.9656560647155805,6.69909957985276,6.699099579852927,7.048310009697187,7.048310009697197
0.24,0.24,0.33941125496954294,2.83401462417622,2.834014624176305,3.4933324157050283,3.4933324157051544,5.363533644950665,5.363533644950786,5.969610220562563,5.96961022056259,6.690826167053323,6.690826167053476,7.032991233081184,7.032991233081251
0.24666666666666667,0.24666666666666667,0.3488393453853636,2.837003100422521,2.8370031004225496,3.488050202525286,3.488050202525307,5.367122387119334,5.367122387119482,5.973655501112506,5.973655501112524,6.682434657280414,6.68243465728046,7.017846800198748,7.017846800198807
0.25333333333333335,0.25333333333333335,0.35826743580118425,2.8400371968463105,2.840037196846415,3.4827281374175914,3.482728137417687,5.370740714428994,5.3707407144290435,5.97778872517528,5.977788725175285,6.673944574440696,6.673944574440797,7.002883724202595,7.002883724202758
0.26,0.26,0.3676955262170049,2.8431132201030636,2.843113220103083,3.477373861736196,3.4773738617363796,5.374383075659148,5.374383075659151,5.9820064033081914,5.982006403308379,6.665375544116237,6.665375544116307,6.988109137113947,6.988109137113966
