"t","xc","xc_up","xc_down","yc","yc_up","yc_down"
0.049980288206413044,-1.5113095601351316,-1.4808297332108298,-1.540414979251486,0.016525796936804837,0.6485158918443908,-0.5869647767674416
0.04999575719069235,-1.5176544387629005,-1.487207736501582,-1.5467277960396828,0.016554764188877736,0.6493633163776064,-0.5877144215468245
0.05001122617497164,-1.5239959517832005,-1.4935825513221002,-1.5530374243576461,0.016583414365299615,0.6502077295778234,-0.5884621178166202
0.05002669515925095,-1.5303339220587961,-1.4999547090840903,-1.5593428013819646,0.016612039742508567,0.6510505485429235,-0.5892089284002399
0.05004216414353024,-1.5366687038641584,-1.5063231469641414,-1.5656453442105198,0.01664052518130171,0.6518924818218478,-0.5899553847093892
0.05005763312780954,-1.5430001200620518,-1.512687864962253,-1.5719446985688412,0.016668659888369144,0.6527314037677735,-0.5906998925089513
0.05007310211208884,-1.5493279935152413,-1.5190502801763073,-1.5782399787707528,0.01669668831309546,0.6535669601062304,-0.5914420975244556
0.050088571096368134,-1.5556525013609614,-1.5254095069201277,-1.5845311848162553,0.016724638797438286,0.654401453621276,-0.5921839482654896
0.050104040080647436,-1.5619738207364484,-1.5317648366447736,-1.5908199109404644,0.01675225980652363,0.6552350614501455,-0.5929256218692883
0.05011950906492673,-1.5682915973672311,-1.5381162693502448,-1.59710544859444,0.016779708992490826,0.6560651265343111,-0.5936644612773239
0.05013497804920603,-1.5746056541160742,-1.5444653992716586,-1.6033863806803004,0.016807124522383338,0.6568918260110078,-0.5944009979013017
0.050150447033485326,-1.580916522394684,-1.5508111635856034,-1.6096637700214562,0.01683425486132717,0.657718171213234,-0.5951380659369853
0.050165916017764635,-1.587224025065825,-1.5571533851548442,-1.6159381480296142,0.016861149607748177,0.6585436307292842,-0.5958749568354335
0.05018138500204393,-1.5935278078550266,-1.563493481077263,-1.6222073890579511,0.016888040811424483,0.6593653703633952,-0.5966090135381185
0.050196853986323224,-1.5998280478995242,-1.5698295028432712,-1.6284736187532893,0.01691473185002501,0.6601848072134484,-0.5973416531429219
0.050212322970602526,-1.606125099473788,-1.576161804727341,-1.6347370142528643,0.016941144783166263,0.6610042440635017,-0.5980753555711364
0.05022779195488182,-1.6124184311661123,-1.5824933980624694,-1.6409938556747368,0.016967538231211644,0.6618219095412029,-0.5988079951759399
0.05024326093916112,-1.6187080429764977,-1.588822511476305,-1.6472462686657292,0.01699382008279885,0.6626369179603762,-0.5995390405456263
0.050258729923440416,-1.6249944663166493,-1.59514648791032,-1.6534967331471346,0.017019822057554434,0.6634512178306086,-0.600270263052548
0.05027419890771972,-1.6312771697748616,-1.6014678072858068,-1.6597429463348947,0.0170457691197671,0.6642644548774297,-0.6010011312849994
0.05028966789199901,-1.6375561533511347,-1.6077889495240583,-1.6659820740332472,0.017071677211788025,0.6650748577284876,-0.6017304052823339
0.05030513687627831,-1.6438317713199386,-1.6141070804293112,-1.6722171275751894,0.017097319597956146,0.6658849063050751,-0.6024603878286092
0.050320605860557616,-1.6501036694068036,-1.6204204286292136,-1.6784500554703095,0.017122852159038436,0.6666949548816626,-0.6031910789238254
