"x","y","Mx","My","Mz"
-2.57810063794591,-3.346045508823415,0.0019323915228545633,0.0001916523696603871,-1.007690425243804e-10
-2.468394227820552,-3.346045508823415,0.002675869157143336,0.0001482138020789999,-1.4388288455645382e-10
-2.358687817695194,-3.346045508823415,0.003676437479174476,0.00008517075862555113,-2.0357370216633752e-10
-2.248981407569836,-3.346045508823415,0.004943127852254578,-1.1063796057381864e-6,-2.8154769618135567e-10
-2.1392749974444785,-3.346045508823415,0.006435448658582206,-0.0001070302405022077,-3.766955896516988e-10
-2.0295685873191207,-3.346045508823415,0.008046890952191198,-0.00021919507851939513,-4.83742434130574e-10
-1.9198621771937627,-3.346045508823415,0.009604393532939216,-0.00031471391635352376,-5.927136888933537e-10
-1.8101557670684048,-3.346045508823415,0.01089217420437145,-0.0003661651698985552,-6.898994943035919e-10
-1.700449356943047,-3.346045508823415,0.011699226522277706,-0.00035064672188306594,-7.605280571976181e-10
-1.590742946817689,-3.346045508823415,0.01187712699984482,-0.00025956496517161396,-7.925435169253703e-10
-1.4810365366923313,-3.346045508823415,0.01138598783293559,-0.0001042231784898701,-7.801456737566159e-10
-1.3713301265669733,-3.346045508823415,0.010308376580769609,0.00008633253832193363,-7.256096938579315e-10
-1.2616237164416155,-3.346045508823415,0.008824463392319046,0.0002747845647653917,-6.385673214162613e-10
-1.1519173063162575,-3.346045508823415,0.0071592542988418734,0.0004278972491123744,-5.330746083269389e-10
-1.0422108961908998,-3.346045508823415,0.005524124124531294,0.0005260198013905966,-4.237435337513251e-10
-0.9325044860655419,-3.346045508823415,0.004074018713785276,0.0005661321920330149,-3.2244278861531805e-10
-0.8227980759401841,-3.346045508823415,0.0028909321377282955,0.0005586023045177322,-2.3654963404728946e-10
-0.7130916658148262,-3.346045508823415,0.0019913216614442677,0.0005206572050873703,-1.6888484100779921e-10
-0.6033852556894683,-3.346045508823415,0.0013470659947959118,0.0004700977442687673,-1.187997040151545e-10
